6.616901519245936836e-01,7.746655391617425224e-01
6.657532272914259419e-01,7.787076374766502829e-01
6.697306214134245428e-01,7.827434726346018667e-01
6.736221502024841712e-01,7.867714564634549212e-01
6.774277624198319359e-01,7.907899393966223434e-01
3.037889882110428874e-01,4.687016754721016754e-01
3.065387018443705425e-01,4.720126447437549277e-01
3.093452114575968026e-01,4.753518046373326200e-01
3.122088406793708804e-01,4.787182556676474743e-01
3.151298678699097078e-01,4.821110843143465163e-01
7.686962083753041686e-01,9.045418003042902111e-01
7.700590789224182053e-01,9.078322169826231747e-01
7.713656018720780327e-01,9.110450036148068920e-01
7.726178509977881248e-01,9.141795585387046952e-01
7.738178458292870321e-01,9.172354645886902080e-01
7.561158955703437545e-01,8.967477817532367723e-01
7.577064140632039368e-01,8.997370360251562005e-01
7.592435111757942501e-01,9.026681849961040172e-01
7.607286784637403709e-01,9.055407678976294950e-01
7.621633877778828392e-01,9.083544205801430405e-01
5.003295034072225977e-01,6.501218565526563076e-01
5.091528025955610604e-01,6.533870289718712865e-01
5.179602809776480132e-01,6.566583436445356803e-01
5.267367970241114694e-01,6.599416962423308997e-01
5.354674220558932607e-01,6.632429324902597845e-01
5.980319116441267235e-01,6.885334458943750402e-01
6.058989897817910197e-01,6.921839889811605140e-01
6.136031331147113743e-01,6.959017210744378179e-01
6.211362370376801723e-01,6.996905177539203269e-01
6.284911400144820304e-01,7.035538872294722079e-01
3.292243838491342722e-01,5.377628407661212417e-01
3.340046777467836625e-01,5.421507799949469852e-01
3.389096277376412170e-01,5.465156662343049199e-01
3.439386572023442890e-01,5.508557576192583127e-01
3.490908847186401376e-01,5.551695423425061504e-01
6.824642842386267061e-01,7.200379781737127338e-01
6.887131878529949569e-01,7.244807267994564093e-01
6.947023711546298497e-01,7.290531517606326783e-01
7.004348979087231530e-01,7.337552137608132075e-01
7.059146933569535598e-01,7.385859735870693443e-01
7.031706307380996002e-01,7.732821425817528738e-01
7.074829247339209370e-01,7.781337648327558698e-01
7.116368968398332218e-01,7.830206926118965516e-01
7.156353634938303898e-01,7.879381864450494266e-01
7.194813720249311206e-01,7.928811936124571247e-01
6.414646877938782188e-01,6.860276086051664279e-01
6.500968164682248140e-01,6.893316367415602830e-01
6.584096787745281620e-01,6.927705163308045533e-01
6.663983869882619260e-01,6.963516453585761878e-01
6.740601928330189896e-01,7.000818812349092202e-01
2.729639572959642879e-01,4.838898675425026275e-01
2.762391846178302579e-01,4.885969002429774166e-01
2.796392155357672604e-01,4.933112553707196257e-01
2.831668001591293726e-01,4.980282325030089829e-01
2.868245661212792674e-01,5.027432334998416241e-01
7.374782214294910432e-01,7.922422741827603865e-01
7.408807915917634546e-01,7.977629143810460732e-01
7.441174395345080406e-01,8.033175008107178439e-01
7.471941879051797741e-01,8.088967961811557306e-01
7.501170683565245856e-01,8.144912513904488671e-01
3.768728616711379820e-01,5.721684106423817751e-01
3.824566898850272900e-01,5.763043985872842168e-01
3.881384172738953087e-01,5.804173635907312612e-01
3.939149049633525745e-01,5.845073224038341841e-01
3.997827190492899696e-01,5.885744751407058217e-01
2.708431773002513698e-01,5.256682438458779583e-01
2.749448242391626662e-01,5.310558337087419867e-01
2.792483813783384061e-01,5.363609560174539270e-01
2.837596392807903434e-01,5.415772436612025231e-01
2.884840675920734565e-01,5.466991080378014178e-01
4.496095687360295856e-01,6.368468579720927281e-01
4.598186929843798842e-01,6.395970660383265560e-01
4.701234706146779074e-01,6.423138199703943840e-01
4.804999508761718108e-01,6.450057074592732143e-01
4.909234993427032956e-01,6.476813692453017302e-01
6.907899378009936253e-01,7.395739887800221180e-01
6.962104465204154158e-01,7.443249150067201558e-01
7.014159565040285482e-01,7.491707295534109079e-01
7.064096291805166405e-01,7.541084816493044407e-01
7.111951519206252126e-01,7.591345017403607898e-01
3.596219419886431123e-01,5.679412958405654077e-01
3.653670118943658229e-01,5.721724165200585688e-01
3.712384535451578316e-01,5.763658679686674002e-01
3.772333550779077838e-01,5.805216283168884717e-01
3.833483847728786920e-01,5.846399461655684693e-01
6.655553045554729596e-01,7.681728831869576446e-01
6.699331977161034901e-01,7.724128265341653199e-01
6.742070532041396502e-01,7.766574621801253242e-01
6.783768201220370386e-01,7.809048111494039102e-01
6.824426330638804217e-01,7.851527772732115329e-01
5.862632609871416545e-01,7.060588066842707899e-01
5.919511560035020103e-01,7.100819093554618933e-01
5.975670136914531527e-01,7.141195420835216856e-01
6.031074316701083848e-01,7.181718928413869385e-01
6.085692269792120079e-01,7.222390172230299665e-01
3.993812550021130781e-01,6.236926641603397492e-01
4.090278091713634989e-01,6.266342921485790196e-01
4.188860833042417631e-01,6.294982285765120533e-01
4.289370482727459244e-01,6.322929626201192477e-01
4.391599189062208586e-01,6.350271423594526787e-01
3.717383571391261743e-01,5.668178566171123700e-01
3.771410487960148439e-01,5.709691403365546591e-01
3.826412188453074403e-01,5.750999100484637250e-01
3.882361451125809770e-01,5.792099176710139297e-01
3.939228271619746868e-01,5.832990912287714380e-01
6.704808577720400287e-01,7.553416051425583255e-01
6.753903144692684490e-01,7.598145491630219350e-01
6.801610780825348979e-01,7.643182772946652825e-01
